,source,target,coef_mean,coef_abs,p,-logp
12131,ISL1,CPQ,0.0013154418,0.0013154418,1.5274537005784033e-07,6.816031945005577
12132,ZBTB7C,CPQ,0.001499383,0.001499383,4.6247116169150945e-05,4.334915343376248
12133,PHOX2A,CPQ,0.0005608216,0.0005608216,8.976607091920635e-09,8.046887783566152
12134,LHX1,CPQ,-0.00059090165,0.00059090165,1.0013959304483507e-05,4.999394177853643
12137,SOX14,CPQ,0.00032506033,0.00032506033,0.0007845040810107403,3.1054047928599187
12138,YY1,CPQ,0.0012288331,0.0012288331,2.300101884213992e-09,8.638252926255483
12139,FOSL2,CPQ,-0.0020978532,0.0020978532,6.822895208838922e-11,10.166031298890474
12140,JUNB,CPQ,-0.0015121589,0.0015121589,4.2653536893963656e-07,6.370044950666591
12141,RREB1,CPQ,0.0044423267,0.0044423267,3.2232084127345645e-12,11.491711612087961
12143,HNF4G,CPQ,0.0026295756,0.0026295756,5.757433361855934e-14,13.239771079980446
12144,MEIS2,CPQ,0.00154106,0.00154106,5.335114475101906e-09,8.272856257519418
12145,PRRX1,CPQ,0.0017953011,0.0017953011,3.9612814660454875e-08,7.402164298012903
12149,FOXA2,CPQ,-0.0014127307,0.0014127307,2.1047312783122592e-11,10.67680334486202
12150,CTCF,CPQ,0.00074027444,0.00074027444,7.900569594566838e-06,5.1023415969551404
12151,RUNX1,CPQ,0.0028752063,0.0028752063,1.0133343288887018e-12,11.994247244435918
12152,HNF4A,CPQ,0.000953735,0.000953735,4.0247553413957455e-07,6.3952605145784025
12153,EOMES,CPQ,0.00079992553,0.00079992553,3.3531047789969543e-09,8.474552875372488
12155,NKX2-1,CPQ,-0.0010473672,0.0010473672,3.521475611601736e-11,10.453275315019333
12157,KLF6,CPQ,-0.0012163607,0.0012163607,1.5732134334910546e-07,6.80321235385514
12159,TBX15,CPQ,-0.0006146762,0.0006146762,4.112825752968213e-05,4.385859689743782
12160,WT1,CPQ,0.0010890013,0.0010890013,7.944698088306816e-13,12.09992260205304
12161,ONECUT2,CPQ,-0.002278244,0.002278244,8.802934868086183e-11,10.055372511427308
12162,OTX2,CPQ,0.0020069042,0.0020069042,6.704722453901439e-06,5.173619195326758
12163,DLX5,CPQ,-0.001099958,0.001099958,1.6817868485105665e-07,6.77422904800402
12164,NFYC,CPQ,0.004375928,0.004375928,4.100300511144973e-14,13.387184312658473
12165,MYOG,CPQ,-0.00059572683,0.00059572683,1.8238482033326216e-05,4.7390113103049405
12166,TFAP4,CPQ,0.0002251384,0.0002251384,0.00044344622867737376,3.3531590342414677
12167,POU2F2,CPQ,0.0009238622,0.0009238622,2.184549114363273e-05,4.660638186771684
12168,LMX1A,CPQ,0.0013491987,0.0013491987,3.858841324930618e-06,5.413543079195861
12169,POU3F2,CPQ,-0.0032823347,0.0032823347,6.182515448090408e-11,10.208834789804992
12173,TFAP2B,CPQ,-0.0013866399,0.0013866399,2.830233841416358e-07,6.548177680432871
12176,SHOX2,CPQ,-0.0021954055,0.0021954055,5.028164884610871e-13,12.298590489279132
12177,NR1H4,CPQ,-0.000564439,0.000564439,1.2686655283065422e-08,7.896652860456319
12179,RFX4,CPQ,0.00072910986,0.00072910986,0.0008915474809774519,3.049855522732714
12181,EPAS1,CPQ,0.0020377967,0.0020377967,3.8614504749865144e-12,11.413249530831566
12182,NEUROG2,CPQ,0.0019118419,0.0019118419,6.45262714658821e-08,7.190263429090546
12184,PAX3,CPQ,0.0056260815,0.0056260815,2.9540231147725035e-13,12.52958611072384
12186,IRF3,CPQ,0.0017619,0.0017619,6.283674347054458e-08,7.201786330465611
12187,SP2,CPQ,-0.0006470799,0.0006470799,3.3374522339178505e-11,10.476584941266124
12188,LHX2,CPQ,0.0022994326,0.0022994326,1.0463262436346701e-09,8.980332881702742
12189,ETV5,CPQ,0.0016054627,0.0016054627,1.794704567980186e-08,7.746007031796363
12190,GATA3,CPQ,-0.0007160572,0.0007160572,1.3016268285511373e-11,10.885513508494954
12191,PRDM1,CPQ,0.0004447462,0.0004447462,5.48222119221475e-06,5.2610434458814614
12196,MECOM,CPQ,0.0012330604,0.0012330604,6.246394154754997e-05,4.204370614752923
12197,MEF2C,CPQ,-0.0016819151,0.0016819151,5.773147554890454e-11,10.238587342301168
12198,TEAD3,CPQ,0.0013949195,0.0013949195,4.958143222483535e-08,7.304680932220093
12203,NRF1,CPQ,0.0011240935,0.0011240935,0.00012677924374482848,3.896951843181076
12204,PAX7,CPQ,-0.00081899087,0.00081899087,1.0543234000598624e-07,6.977026154475938
12205,TBX18,CPQ,0.00081456284,0.00081456284,7.941861235162487e-05,4.100077705452657
12206,LMX1B,CPQ,0.002116354,0.002116354,1.5148661706881318e-09,8.819625732771526
12207,FEV,CRABP1,-0.00068659044,0.00068659044,4.314572649844494e-05,4.365062213855035
12214,SP3,CRABP1,-0.0038837737,0.0038837737,7.388031714514616e-07,6.131471248937111
12215,IRF1,CRABP1,0.0029728673,0.0029728673,6.721036011772833e-06,5.172563777613307
12216,ZBTB7C,CRABP1,0.008514094,0.008514094,8.911222382330026e-07,6.050062718242793
12217,KLF16,CRABP1,0.0041784807,0.0041784807,6.584873648073255e-09,8.1814525539552
12218,LHX1,CRABP1,0.010171481,0.010171481,1.91406684280491e-05,4.718042899916313
12220,AR,CRABP1,0.0057775243,0.0057775243,0.0009039266511842913,3.0438668087705576
12221,SP4,CRABP1,-0.0056041237,0.0056041237,2.8610818734997615e-09,8.54346971412749
12222,MITF,CRABP1,-0.0020796172,0.0020796172,2.4206911971178674e-05,4.616060609129728
12224,YY1,CRABP1,0.009171821,0.009171821,2.624378946158851e-14,13.580973454988701
12226,FOSL2,CRABP1,0.0071492693,0.0071492693,1.1287360931705075e-08,7.947407587461619
12227,JUNB,CRABP1,0.011203725,0.011203725,7.163869646014232e-14,13.144852325186458
12228,SOX9,CRABP1,-0.005743591,0.005743591,5.095236609432494e-07,6.2928356436919115
12229,RREB1,CRABP1,-0.01228388,0.01228388,3.9645987732990614e-10,9.4018007577434
12230,FLI1,CRABP1,-0.006730533,0.006730533,1.410873704828205e-09,8.850511860626277
12231,HNF4G,CRABP1,-0.00933766,0.00933766,4.2878097071977226e-07,6.367764496857217
12233,FOS,CRABP1,0.0072749006,0.0072749006,5.6171607567223455e-05,4.250483146934181
12235,CTCF,CRABP1,0.009094279,0.009094279,3.6302187844872575e-10,9.440067200299351
12236,MLX,CRABP1,0.0009644437,0.0009644437,0.00045097394060328896,3.3458485529760855
12237,HNF4A,CRABP1,-0.0026918724,0.0026918724,5.134944234956865e-06,5.289464268441002
12239,HES1,CRABP1,-0.0044586584,0.0044586584,3.038386180358408e-07,6.517357027925559
12245,ELK4,CRABP1,-0.0033995947,0.0033995947,7.580249255266952e-09,8.120316513575434
12246,RORB,CRABP1,0.0064468672,0.0064468672,3.7132941900804934e-05,4.430240641921893
12247,WT1,CRABP1,-0.0016523402,0.0016523402,0.00017790570705096827,3.7498101199262583
12248,FOXP2,CRABP1,-0.0038819243,0.0038819243,8.58180425934924e-07,6.066421395426043
12250,MYOG,CRABP1,-0.0027643703,0.0027643703,5.13306250126881e-09,8.28962344764438
12252,TFAP4,CRABP1,-0.0021997488,0.0021997488,7.81380045604567e-05,4.107137683710773
12254,NR5A2,CRABP1,-0.0024749823,0.0024749823,2.5187123052279156e-05,4.598821436069758
12255,POU3F2,CRABP1,-0.0058095986,0.0058095986,9.339731247792532e-07,6.0296656204808246
12256,CREB5,CRABP1,-0.013349939,0.013349939,1.2690665998604005e-10,9.896515585791112
12257,JUND,CRABP1,0.013011324,0.013011324,4.892389722132609e-17,16.31047895485934
12259,ELF2,CRABP1,-0.009449997,0.009449997,9.031828885135146e-10,9.044224299044286
12262,TFAP2B,CRABP1,0.04396585,0.04396585,1.1042026088823291e-17,16.95695123109385
12264,HOXD3,CRABP1,0.0032176664,0.0032176664,7.758796863221452e-05,4.110205618455006
12265,TBR1,CRABP1,-0.0049647694,0.0049647694,8.256448678054868e-07,6.083206714322882
12266,ERG,CRABP1,0.0017007021,0.0017007021,0.0007588848346055713,3.1198241259361503
12268,NR1H4,CRABP1,0.003798491,0.003798491,1.9212806673784538e-07,6.716409187251761
12270,RARB,CRABP1,0.0041749645,0.0041749645,4.823815751550778e-05,4.316609288681534
12272,NEUROG2,CRABP1,0.007712659,0.007712659,9.342422888080197e-06,5.029540478109791
12273,TEAD1,CRABP1,0.009969269,0.009969269,6.735900741984639e-07,6.171604321081738
12274,SP2,CRABP1,0.0028570753,0.0028570753,8.822909211538139e-09,8.054388189676235
12275,IRF3,CRABP1,-0.0022445465,0.0022445465,0.0006849162172797582,3.164362550549151
12276,HIVEP3,CRABP1,-0.016324574,0.016324574,3.3786368449780184e-16,15.471258486146954
12277,LHX2,CRABP1,0.019369835,0.019369835,5.038878093636105e-13,12.297666148471295
12280,PRDM1,CRABP1,-0.0015463791,0.0015463791,3.006351365069345e-06,5.521960262939684
12282,SOX8,CRABP1,-0.01135186,0.01135186,4.127291288877528e-09,8.384334879150712
12283,MAZ,CRABP1,0.0070990296,0.0070990296,1.6762688996586938e-09,8.775656312513226
12284,MEF2C,CRABP1,0.005854667,0.005854667,9.05416477861074e-08,7.043151605954066
12285,KLF4,CRABP1,-0.0042600627,0.0042600627,2.477502642779061e-07,6.605985873575785
12286,SOX2,CRABP1,0.004455723,0.004455723,0.00030108384622794406,3.5213125446608053
12289,PAX2,CRABP1,-0.0052368552,0.0052368552,8.774561140491128e-08,7.056774595549231
12290,SP9,CRABP1,-0.0016049101,0.0016049101,0.0002273548645128566,3.6432957491409073
12293,ESR1,CRABP1,0.009342155,0.009342155,4.535125264678454e-07,6.34341071279191
12294,PRRX1,CRB1,-0.048275243,0.048275243,1.2807805278159107e-10,9.892525283779563
12295,LHX2,CRB1,0.04352875,0.04352875,1.155523435220412e-07,6.937221242150516
12296,RFX6,CRB1,0.0074182414,0.0074182414,3.1199974771421806e-11,10.50584575715581
12297,HOXB9,CRB1,-0.006928234,0.006928234,4.1913403127668064e-07,6.377647075516313
12299,CTCF,CRB1,0.048442546,0.048442546,7.603149739231913e-14,13.119006456273503
12301,POU2F2,CRB1,-0.024731781,0.024731781,3.1344738378689665e-07,6.5038353506827535
12302,SP1,CRB1,0.020621294,0.020621294,2.8827248585881133e-06,5.540196806831083
12304,LHX9,CRB1,0.010044005,0.010044005,0.00029367692997443094,3.5321301684868156
12305,LMX1A,CRB1,0.044769082,0.044769082,2.650680818470198e-06,5.576642564655692
12306,TWIST1,CRB1,0.03333114,0.03333114,1.6116131259653007e-09,8.79273920410875
12308,EBF1,CRB1,-0.008640961,0.008640961,0.0005870721308854672,3.2313085356842253
12309,IRF1,CRB1,0.023285545,0.023285545,4.842613602533185e-05,4.314920182405529
12313,HES1,CRB1,-0.03184947,0.03184947,5.940303455719404e-07,6.226191368860858
12314,JUND,CRB1,0.026247295,0.026247295,4.047308693737655e-09,8.39283367011446
12315,STAT4,CRB1,0.0073619783,0.0073619783,5.063495108594461e-06,5.295549605218787
12318,KLF6,CRB1,-0.0144045865,0.0144045865,0.0003719036504646234,3.4295695587508375
12320,AR,CRB1,0.015217056,0.015217056,0.000610181901388985,3.214540678115215
12321,ARNTL2,CRB1,-0.027004953,0.027004953,2.0397593890007696e-05,4.6904210591389095
12322,SOX14,CRB1,-0.008667112,0.008667112,8.946119368572977e-05,4.048365311309047
12327,TP63,CRB1,0.014972369,0.014972369,1.237427636637661e-06,5.907480188699724
12328,HEYL,CRB1,-0.034130678,0.034130678,5.340407165687902e-09,8.272425630036924
12329,HES5,CRB1,0.0628906,0.0628906,6.449860251637694e-10,9.190449695070175
12336,NEUROG2,CRB1,0.019521257,0.019521257,1.3994447983424203e-05,4.854044227778812
12337,PAX3,CRB1,0.10981011,0.10981011,3.841019747213566e-11,10.415553460061108
12339,IRF3,CRB1,0.040199228,0.040199228,2.8866621339480325e-07,6.5396040446432755
12340,HOXB9,CREB5,0.008925534,0.008925534,4.968028894940448e-06,5.303815886890112
12343,SP1,CREB5,0.03448306,0.03448306,2.130257115350879e-10,9.671567975416147
12345,TWIST1,CREB5,-0.021732202,0.021732202,3.5971637928447014e-08,7.444039786615992
12346,SP3,CREB5,0.038608097,0.038608097,5.304725036473867e-10,9.275337122269132
12347,IRF1,CREB5,0.022837881,0.022837881,5.314783873262277e-07,6.274514391452637
12351,PHOX2A,CREB5,-0.005182616,0.005182616,2.267073678610209e-06,5.644534365319499
12354,AR,CREB5,0.028345259,0.028345259,1.0881498102380713e-05,4.963311309342934
12355,SP4,CREB5,0.02837728,0.02837728,7.589750563423998e-09,8.119772496925156
12356,MITF,CREB5,0.017429495,0.017429495,3.572174547541035e-10,9.447067328288016
12357,SOX14,CREB5,0.014136175,0.014136175,6.711667090692541e-08,7.173169593338602
12358,YY1,CREB5,0.01886927,0.01886927,7.219695808172668e-07,6.141481100437995
12359,HEYL,CREB5,-0.009090602,0.009090602,7.862642630785401e-05,4.104431463238095
12360,FOSL2,CREB5,0.035781905,0.035781905,2.3506277589700892e-11,10.628816139494718
12361,JUNB,CREB5,-0.028443294,0.028443294,1.1528597957797178e-08,7.938223505907035
12362,SOX9,CREB5,0.06388053,0.06388053,2.9010939362365466e-16,15.537438208691754
12365,TFAP2D,CREB5,-0.016907101,0.016907101,6.6615817834293895e-12,11.176422635957378
12366,MEIS2,CREB5,-0.038728137,0.038728137,8.876868513648476e-06,5.051740212948343
12367,PRRX1,CREB5,0.017489556,0.017489556,0.0002971903660321109,3.5269652731312067
12369,RFX6,CREB5,-0.007469376,0.007469376,1.0463417894992268e-09,8.980326429190363
12371,FOXA2,CREB5,-0.021389496,0.021389496,9.196287968473435e-11,10.036387437885482
12372,CTCF,CREB5,-0.046001833,0.046001833,1.49164503257366e-17,16.826334513817685
12373,MLX,CREB5,-0.005208026,0.005208026,2.290565828040047e-05,4.6400572226201655
12374,RUNX1,CREB5,0.04248109,0.04248109,5.2446710932824564e-15,14.280281742332464
12378,KLF6,CREB5,0.059076883,0.059076883,5.5536085573598195e-12,11.255424734483077
12379,SOX10,CREB5,-0.00518991,0.00518991,2.5135920200601228e-11,10.599705211063394
12380,ELK4,CREB5,-0.0154959075,0.0154959075,4.3784199939163366e-10,9.358682581669015
12381,TBX15,CREB5,0.020784348,0.020784348,1.418113915563117e-07,6.848288881343813
12383,ONECUT2,CREB5,0.013427017,0.013427017,0.0007007618525993667,3.1544295479023625
12384,PPARG,CREB5,0.03805954,0.03805954,8.444269607338034e-15,14.073437909055762
12385,MYOG,CREB5,-0.02496242,0.02496242,5.33694654114407e-07,6.272707147393605
12386,ELF3,CREB5,-0.02665829,0.02665829,2.4584141101519306e-09,8.60934496009648
12388,TFAP4,CREB5,0.01024931,0.01024931,4.4051309035840467e-10,9.35604118149495
12389,POU2F2,CREB5,0.030776639,0.030776639,7.969355939483704e-06,5.098576775621541
12390,LMX1A,CREB5,0.043798815,0.043798815,3.3918555610283924e-08,7.4695626500426675
12392,JUND,CREB5,0.02948317,0.02948317,1.886916104952955e-12,11.724247408773044
12394,ELF2,CREB5,-0.03718415,0.03718415,4.047564329472145e-10,9.392806240113128
12395,ARNTL2,CREB5,0.025308438,0.025308438,1.9206046010635355e-06,5.716562035060837
12397,HOXD3,CREB5,-0.020391017,0.020391017,2.1912001680716477e-07,6.6593179474424
12398,TFAP2B,CREB5,-0.026200045,0.026200045,3.480872037391199e-08,7.458311941805158
12399,ERG,CREB5,0.015260873,0.015260873,1.8325392052825626e-08,7.736946725305801
12400,TP63,CREB5,0.013865508,0.013865508,0.00011000073501449227,3.9586044129174875
12401,KLF11,CREB5,-0.014942601,0.014942601,1.210655617398897e-06,5.916979378519777
12402,BCL11B,CREB5,-0.063025445,0.063025445,3.357171331589987e-10,9.47402649418083
12403,NR1H4,CREB5,-0.008624358,0.008624358,3.1370165454681974e-06,5.503483190710419
12404,RFX4,CREB5,0.016258908,0.016258908,9.671522675191122e-05,4.014505145630119
12405,ONECUT1,CREB5,-0.015023806,0.015023806,0.0003905257903272146,3.4083502800275416
12406,EPAS1,CREB5,0.015795019,0.015795019,8.558926218931716e-07,6.06758071738409
12408,ONECUT3,CREB5,0.024374466,0.024374466,1.5752721273167518e-10,9.802644411281747
12410,SP2,CREB5,0.0072191064,0.0072191064,1.5710817213554105e-06,5.803801224119391
12412,ETV5,CREB5,0.057501342,0.057501342,3.744528299033764e-14,13.426602882912233
12413,GATA3,CREB5,-0.01975674,0.01975674,1.016951119457231e-06,5.992699921276048
12414,PRDM1,CREB5,0.024905737,0.024905737,7.398379465583711e-11,10.13086339732683
12418,NR4A3,CREB5,-0.025297,0.025297,3.581568755797487e-08,7.445926707222983
12420,TEAD3,CREB5,0.018905422,0.018905422,1.276054286271838e-06,5.894130849339933
12421,MEF2C,CREB5,-0.027487863,0.027487863,3.8059508909979434e-10,9.419536819807853
12422,SOX15,CREB5,0.01218236,0.01218236,2.683529643653409e-10,9.571293602909462
12423,SOX2,CREB5,0.051320124,0.051320124,1.5472198304961333e-07,6.810447976934902
12424,KLF4,CREB5,-0.014380624,0.014380624,8.50224656576563e-07,6.07046630461487
12427,PAX2,CREB5,0.012401593,0.012401593,1.4419516914569168e-09,8.841049289190186
12428,SP9,CREB5,0.030395893,0.030395893,5.399861084486019e-12,11.267617412587622
12429,MEOX2,CREB5,-0.004795683,0.004795683,6.414216974188993e-05,4.19285635324774
12430,PAX7,CREB5,0.011045506,0.011045506,0.00015908931755702414,3.798358981144076
12433,TBX18,CREB5,-0.009774812,0.009774812,3.208732568683726e-06,5.493666477602162
12435,HOXB9,CRH,0.00090445776,0.00090445776,7.827167904743816e-09,8.106395349798158
12436,FEV,CRH,0.00020707489,0.00020707489,1.4539639276431776e-06,5.83744636804359
12438,SP1,CRH,0.0012002111,0.0012002111,3.399497105885686e-05,4.468585324220245
12439,LHX9,CRH,0.002284791,0.002284791,1.5232376494616174e-09,8.817232334485235
12442,TWIST1,CRH,-0.0014978145,0.0014978145,7.624496337214842e-08,7.117788839875331
12444,IRF1,CRH,0.0011210234,0.0011210234,2.2571515265548342e-05,4.646439284990602
12445,PROX1,CRH,0.0044844705,0.0044844705,3.368280281199842e-08,7.472591777174211
12447,LHX1,CRH,-0.0013849927,0.0013849927,4.093038924509204e-12,11.387954125225443
12448,AR,CRH,-0.0013410253,0.0013410253,2.005758450210608e-05,4.697721369449732
12449,SOX13,CRH,0.0016583871,0.0016583871,4.336251725193927e-09,8.36288551436417
12452,SOX9,CRH,0.0028442722,0.0028442722,7.622089528139689e-08,7.117925954363551
12455,JUNB,CRH,-0.0028381979,0.0028381979,2.574421914955179e-09,8.589320276265711
12456,SOX4,CRH,0.005863358,0.005863358,5.258435870627856e-14,13.279143418160633
12457,FLI1,CRH,-0.00079525105,0.00079525105,6.4623026557842805e-06,5.189612706074022
12458,HNF4G,CRH,-0.0011804402,0.0011804402,1.3128582806878346e-06,5.881782152232756
12459,PRRX1,CRH,-0.0019327673,0.0019327673,1.1019039107517879e-08,7.957856275583826
12461,FOS,CRH,-0.0015963461,0.0015963461,8.369719775214987e-05,4.077289082283336
12462,FOXA2,CRH,-0.0014620001,0.0014620001,1.1008729181972423e-09,8.958262811919358
12463,CTCF,CRH,-0.0020420111,0.0020420111,2.3353802660412286e-09,8.631642393899886
12464,RUNX1,CRH,0.0031157336,0.0031157336,1.117050847225426e-11,10.95192705771087
12466,HNF4A,CRH,-0.0018236481,0.0018236481,2.4560819310019212e-12,11.609757149913385
12467,HES1,CRH,0.0008812766,0.0008812766,4.337929636806499e-07,6.362717496718898
12472,ELK4,CRH,-0.0007929089,0.0007929089,9.732218147945441e-08,7.011788164909003
12474,ONECUT2,CRH,-0.0009644096,0.0009644096,0.0004902262563100307,3.3096034318330494
12475,POU6F2,CRH,0.0019939325,0.0019939325,4.7801762391654424e-05,4.320556091194143
12478,TFAP4,CRH,0.001195925,0.001195925,6.634407042680395e-11,10.178197886605053
12479,POU2F2,CRH,0.0046050223,0.0046050223,4.204115187058854e-12,11.376325393400519
12481,ELF4,CRH,0.0014403313,0.0014403313,4.434630012504848e-06,5.353142608127714
12482,POU3F2,CRH,-0.002451584,0.002451584,6.722608383472106e-09,8.172462187250526
12483,CREB5,CRH,0.009684379,0.009684379,8.999454690424115e-17,16.045783805240077
12484,JUND,CRH,-0.002697669,0.002697669,1.5819514739172403e-08,7.800806842540743
12488,TFAP2B,CRH,0.0011838481,0.0011838481,6.372720716907913e-06,5.195675113963806
12489,HOXD3,CRH,-0.0018525807,0.0018525807,2.8808063270678853e-11,10.540485937801845
12490,ELK3,CRH,0.0013965643,0.0013965643,6.293660383895016e-09,8.20109669602397
12493,TP63,CRH,0.0009817795,0.0009817795,0.0005530622286373948,3.2572260006421927
12495,RFX4,CRH,-0.00238936,0.00238936,3.684603953227738e-08,7.433609186277485
12499,IRF3,CRH,-0.002193386,0.002193386,3.460337456129702e-08,7.460881546239403
12501,ETV5,CRH,0.0040210825,0.0040210825,1.2347633369354619e-08,7.908416274236108
12503,PRDM1,CRH,0.0010262609,0.0010262609,9.835162152663144e-05,4.007218475457273
12506,MEF2C,CRH,-0.0015922597,0.0015922597,9.568584849950538e-09,8.019152287646664
12507,SOX15,CRH,0.0009221209,0.0009221209,1.0568849578886074e-05,4.9759722831497735
12508,SOX2,CRH,0.0022841142,0.0022841142,1.4288321700654398e-05,4.84501878023281
12510,HES5,CRH,-0.0027376164,0.0027376164,7.709855550354218e-10,9.112953758689867
12512,NRF1,CRH,-0.0024497446,0.0024497446,1.415502120052685e-10,9.849089475838621
12513,LMX1B,CRH,-0.001213851,0.001213851,9.729339033072778e-06,5.011916662716188
12514,AHR,CROCC2,-0.0009036443,0.0009036443,5.031172578640206e-08,7.2983307853048105
12516,TFAP4,CROCC2,6.927707e-05,6.927707e-05,0.0008846734875227514,3.0532169877563478
12517,FOS,CROCC2,0.0012276006,0.0012276006,9.447980536276632e-07,6.024661010080862
12519,MLX,CROCC2,0.00014107872,0.00014107872,3.2806976166168634e-05,4.484033796888137
12520,FEV,CROCC2,-0.0002369246,0.0002369246,1.978429801134094e-09,8.70367935480961
12521,POU2F2,CROCC2,-0.0005064302,0.0005064302,1.0669908649512878e-05,4.971839298774434
12523,SP1,CROCC2,0.002035508,0.002035508,2.3187076372043016e-11,10.634754007529924
12525,HES1,CROCC2,0.0012926465,0.0012926465,4.627253502300094e-06,5.3346767071925
12527,IRF1,CROCC2,-0.001393256,0.001393256,4.655373502763537e-13,12.33204546963819
12528,SP3,CROCC2,-0.00055032957,0.00055032957,3.4799564452945295e-09,8.458426191595551
12529,MAZ,CROCC2,0.00058771955,0.00058771955,1.2571809859519885e-06,5.9006021960274895
12530,CREB5,CROCC2,0.00047575496,0.00047575496,0.00020683730222863822,3.6843711353500574
12531,TFAP2A,CROCC2,-0.00068313745,0.00068313745,5.844993607412173e-06,5.233215959483687
12533,ZBTB7C,CROCC2,-0.0015491028,0.0015491028,2.9514018515029117e-08,7.529971654610984
12534,SP8,CROCC2,0.00026379904,0.00026379904,4.925962502539959e-09,8.307508898425045
12537,E2F7,CROCC2,-0.0016729418,0.0016729418,8.941898901439743e-11,10.048570244644129
12538,AR,CROCC2,0.0018256622,0.0018256622,6.0322550462106294e-12,11.219520304601765
12540,ELK4,CROCC2,0.00086979993,0.00086979993,9.943488087904526e-07,6.002461242202389
12541,SP4,CROCC2,0.00062950864,0.00062950864,2.520875622975448e-11,10.598448581371537
12542,TFAP2B,CROCC2,0.0007392909,0.0007392909,1.0608763822791043e-06,5.974335218946742
12543,ELK3,CROCC2,-0.0010973673,0.0010973673,2.712395725342457e-10,9.566646948730083
12544,KLF4,CROCC2,0.00040131577,0.00040131577,0.0001265239208122194,3.8978273583250185
12547,WT1,CROCC2,0.0006727195,0.0006727195,7.111432987354481e-12,11.148042878061457
12548,HEYL,CROCC2,-0.00071031024,0.00071031024,1.4016252648132278e-07,6.853368082786953
12549,HES5,CROCC2,-0.0008768927,0.0008768927,2.063472034162381e-06,5.685401412655846
12551,KLF11,CROCC2,-0.00028131687,0.00028131687,0.00044722059606753676,3.3494782038861493
12554,RREB1,CROCC2,0.0025130075,0.0025130075,3.4335590600107416e-09,8.464255477986924
12555,PPARG,CROCC2,0.0007209413,0.0007209413,7.660340733238647e-13,12.115751912446477
12556,NEUROD1,CROCC2,0.00029609122,0.00029609122,3.4501854266655734e-07,6.462157563589444
12557,POU6F2,CROCC2,0.002541355,0.002541355,1.1979120894161466e-09,8.921575052132308
12558,RARB,CROCC2,-0.00028751904,0.00028751904,0.0008431209838337253,3.0741101017199797
12559,FLI1,CROCC2,0.0005718265,0.0005718265,7.058881609179039e-07,6.151264101984671
12560,RFX4,CROCC2,0.00076874567,0.00076874567,1.1658576565637217e-06,5.933354470797072
12561,HNF4G,CROCC2,0.0005381985,0.0005381985,6.489577037515739e-05,4.187783607707937
12562,NRF1,CROCC2,-0.0007117335,0.0007117335,0.0005421504569430153,3.265880171852067
12563,MYOG,CROCC2,0.00022104794,0.00022104794,1.6637791831250803e-05,4.7789043138108624
12564,NEUROG2,CROCC2,-0.00028072888,0.00028072888,0.0007234356951162393,3.140600066476307
12565,TFAP2D,CROCC2,0.00035725557,0.00035725557,6.091628467313393e-09,8.215266592452886
12567,SP2,CROCC2,-0.00042713014,0.00042713014,1.4528334798335412e-07,6.837784160604773
12569,EBF3,CSGALNACT1,0.010926201,0.010926201,3.237689369239985e-05,4.489764820714307
12572,HOXB9,CSGALNACT1,-0.008775543,0.008775543,1.084732545825153e-08,7.964677329272323
12576,POU2F2,CSGALNACT1,-0.007236651,0.007236651,6.390724860796958e-06,5.194449879683462
12577,HNF4A,CSGALNACT1,0.005458227,0.005458227,3.3865107260552645e-06,5.470247544519679
12578,GATA3,CSGALNACT1,-0.005921691,0.005921691,3.2111527464517236e-07,6.49333903564703
12580,EOMES,CSGALNACT1,0.00983561,0.00983561,1.1624451118698992e-15,14.934627544394822
12581,PRDM1,CSGALNACT1,0.010209687,0.010209687,9.362848964227869e-09,8.028591982332346
12584,POU3F2,CSGALNACT1,0.007637488,0.007637488,0.0007844186797257859,3.105452072825215
12586,MAZ,CSGALNACT1,0.010547812,0.010547812,5.253970409277278e-06,5.279512377519454
12587,CREB5,CSGALNACT1,0.02073253,0.02073253,1.8540402346465643e-08,7.73188084543673
12592,PROX1,CSGALNACT1,0.020545553,0.020545553,8.040695395589217e-08,7.094706389882479
12593,SP8,CSGALNACT1,-0.0063959183,0.0063959183,1.3769778386576587e-05,4.861073049304543
12594,NR4A3,CSGALNACT1,0.039182354,0.039182354,3.5518739298965107e-10,9.449542457454793
12595,KLF16,CSGALNACT1,-0.0070970636,0.0070970636,3.2256771786018556e-07,6.491379098375176
12596,KLF6,CSGALNACT1,-0.031715237,0.031715237,3.423509165059272e-10,9.46552850514752
12597,E2F7,CSGALNACT1,-0.014580418,0.014580418,2.27120498487313e-05,4.643743667285423
12598,MEF2C,CSGALNACT1,0.021578876,0.021578876,2.7806332202453298e-09,8.555856293023174
12599,ELK4,CSGALNACT1,0.002575348,0.002575348,0.0004060304688229177,3.391441375424863
12602,TFAP2B,CSGALNACT1,-0.01890376,0.01890376,1.501177490996494e-10,9.823567956122334
12603,SOX2,CSGALNACT1,-0.0121886935,0.0121886935,2.8192534779466973e-05,4.549865875130675
12605,YY1,CSGALNACT1,0.0036668463,0.0036668463,0.0009098831836596492,3.0410143614685294
12606,WT1,CSGALNACT1,0.00614477,0.00614477,9.388080922733864e-08,7.027423175555623
12608,PAX2,CSGALNACT1,0.009975441,0.009975441,1.459454309521221e-10,9.835809496724899
12609,KLF11,CSGALNACT1,-0.014964418,0.014964418,1.778937532133137e-13,12.749839302015118
12610,SP9,CSGALNACT1,-0.0056518232,0.0056518232,7.122946548583277e-06,5.147340314639346
