,source,target,coef_mean,coef_abs,p,-logp
12797,EPAS1,CSMD3,0.26466733,0.26466733,5.936513786739253e-11,10.226468519270531
12798,TEAD1,CSMD3,-0.34878036,0.34878036,2.5120609324181897e-11,10.59996983058291
12800,FEV,CTCF,0.004074646,0.004074646,2.7924399936113497e-15,14.55401615061109
12801,FOSL1,CTCF,-0.0050947666,0.0050947666,6.400666695057734e-07,6.193774787437241
12802,SP1,CTCF,0.009157403,0.009157403,3.143853481500366e-12,11.50253770234594
12804,THRB,CTCF,-0.0034292713,0.0034292713,0.00039779497395859794,3.400340708380603
12805,SP3,CTCF,0.0034499576,0.0034499576,7.722750442848188e-06,5.112227998962623
12807,ZBTB7C,CTCF,-0.005466919,0.005466919,0.0004105388867496783,3.3866456996871985
12808,KLF16,CTCF,-0.0049155066,0.0049155066,2.647244563518619e-10,9.577205934905573
12809,PHOX2A,CTCF,0.0014034769,0.0014034769,4.466832039336074e-09,8.350000377450016
12811,E2F7,CTCF,0.005385419,0.005385419,5.679047839610686e-11,10.245724472857054
12812,AR,CTCF,-0.0052369256,0.0052369256,2.4377408590705676e-05,4.613012463384319
12813,SP4,CTCF,0.0083739,0.0083739,8.393177045455891e-10,9.076073615793891
12814,MITF,CTCF,0.0058098393,0.0058098393,8.898469549757746e-05,4.050684681360685
12815,YY1,CTCF,0.008133842,0.008133842,4.3644562951739424e-10,9.360069851090834
12816,HEYL,CTCF,-0.017106367,0.017106367,2.7832022859434164e-13,12.555455227558756
12817,FOSL2,CTCF,0.003297007,0.003297007,2.625826818170389e-06,5.58073392043738
12818,JUNB,CTCF,-0.01523347,0.01523347,4.951045524265952e-11,10.30530308036482
12819,SOX9,CTCF,-0.010395904,0.010395904,1.001772273107238e-06,5.999230992813373
12820,RREB1,CTCF,0.0058936607,0.0058936607,3.0420997085928007e-05,4.516826555509191
12821,SOX4,CTCF,0.04342395,0.04342395,4.1872910392306956e-13,12.378066852259192
12824,EBF3,CTCF,0.0067536035,0.0067536035,0.0008008157309170188,3.096467404330742
12826,FOS,CTCF,0.0124257365,0.0124257365,8.262613006838621e-08,7.082882587668384
12828,MLX,CTCF,-0.0012712668,0.0012712668,2.706140980843166e-07,6.56764958186724
12829,HNF4A,CTCF,-0.002925977,0.002925977,3.369313040754335e-07,6.4724586371173
12831,HES1,CTCF,-0.00752897,0.00752897,2.9421794303625513e-07,6.531330845123062
12832,NKX2-1,CTCF,-0.014345732,0.014345732,1.6896761104543227e-09,8.772196536169329
12833,TFAP2A,CTCF,-0.008086517,0.008086517,4.826083322867438e-06,5.316405184219782
12834,KLF6,CTCF,0.015447418,0.015447418,2.450319448141932e-13,12.610777292973635
12835,SOX10,CTCF,0.001073194,0.001073194,1.5208990636568372e-07,6.817899607479839
12836,ELK4,CTCF,0.0063938457,0.0063938457,7.69187966320779e-09,8.113967518767103
12838,ONECUT2,CTCF,0.011287906,0.011287906,8.14182682335856e-06,5.089278139301205
12841,TFAP4,CTCF,0.0022305618,0.0022305618,3.408735031213412e-08,7.467406756164561
12844,POU3F2,CTCF,0.007314942,0.007314942,5.051047050608973e-05,4.2966185860066215
12847,SP8,CTCF,-0.0050798417,0.0050798417,1.6300307102171645e-05,4.787804213294071
12849,HOXD3,CTCF,-0.022292614,0.022292614,5.0820428379404276e-11,10.293961678482278
12851,ELK3,CTCF,0.006349834,0.006349834,1.8428020691828836e-10,9.734521308773274
12853,TP63,CTCF,0.0093474705,0.0093474705,3.444719294329828e-07,6.4628461624038325
12854,KLF11,CTCF,0.004552539,0.004552539,2.2740981172335957e-11,10.643190801366023
12855,SHOX2,CTCF,0.008139866,0.008139866,3.523709971119838e-10,9.45299984462031
12856,BCL11B,CTCF,0.016948035,0.016948035,5.184219846378787e-09,8.285316589690572
12858,NEUROD1,CTCF,-0.00723478,0.00723478,2.760358255646297e-05,4.559034548966208
12860,ONECUT1,CTCF,0.017766135,0.017766135,3.0785252322007504e-10,9.511657282494573
12864,ONECUT3,CTCF,0.02510153,0.02510153,7.10535451173696e-12,11.148414248679481
12865,SP2,CTCF,0.008240488,0.008240488,7.930466017855972e-14,13.100701291492395
12866,IRF3,CTCF,0.015989857,0.015989857,5.142939237070633e-13,12.288788606762095
12867,LHX2,CTCF,0.0071182423,0.0071182423,6.792820050594704e-05,4.167949890203751
12868,GATA3,CTCF,-0.01655875,0.01655875,1.0638338426990347e-09,8.97312619801275
12869,PRDM1,CTCF,0.004214123,0.004214123,4.4154156239057615e-09,8.355028409940738
12870,EBF1,CTCF,-0.0050888103,0.0050888103,0.00060811127114001,3.2160169470090567
12871,MAZ,CTCF,0.010198852,0.010198852,7.579831516318384e-12,11.120340447711804
12874,KLF4,CTCF,0.0029287164,0.0029287164,7.940038742193604e-05,4.100177378494837
12879,SP9,CTCF,-0.01649737,0.01649737,2.8547688555882266e-10,9.544429049872218
12880,NRF1,CTCF,0.010171709,0.010171709,4.348242460974296e-07,6.361686247353136
12881,PAX7,CTCF,0.023382362,0.023382362,2.2627714399627835e-16,15.645359311434564
12882,ESR1,CTCF,0.009906102,0.009906102,4.166487358890119e-12,11.380229931484456
12883,LMX1B,CTCF,0.006796991,0.006796991,4.457509773148389e-10,9.350907695955241
12884,PRRX1,CTNNA3,-0.17683497,0.17683497,8.327474578221479e-13,12.07948668443144
12887,FOXA2,CTNNA3,-0.05682961,0.05682961,4.713299077876082e-06,5.326675001625851
12889,GATA3,CTNNA3,0.089163914,0.089163914,0.0006514652947941177,3.186108715301926
12890,EOMES,CTNNA3,0.11502917,0.11502917,0.0005886191640002196,3.23016560244018
12891,HOXC6,CTNNA3,0.0893069,0.0893069,0.0004530713670199255,3.3438333832813605
12892,POU3F2,CTNNA3,-0.24666187,0.24666187,5.88448432464598e-08,7.230291589706416
12893,SP3,CTNNA3,0.045784686,0.045784686,5.081609351322538e-05,4.293998724387182
12895,CREB5,CTNNA3,0.1191348,0.1191348,1.4468552093904358e-09,8.839574927698537
12898,NR4A3,CTNNA3,-0.030934148,0.030934148,0.00020945465135376108,3.678909990829895
12899,PHOX2A,CTNNA3,0.11138595,0.11138595,2.8632602181630395e-16,15.543139180732572
12900,E2F7,CTNNA3,-0.044516306,0.044516306,9.953322518858237e-09,8.002031923199652
12901,AR,CTNNA3,0.12100867,0.12100867,3.8851406593543977e-08,7.410593253188521
12902,ELK4,CTNNA3,0.06821336,0.06821336,2.268488595432092e-07,6.644263399758494
12903,SOX14,CTNNA3,0.4166111,0.4166111,1.1250948200322202e-12,11.948810874813548
12904,HOXD3,CTNNA3,-0.16104765,0.16104765,3.2532292595119086e-08,7.487685330314033
12905,YY1,CTNNA3,0.073799945,0.073799945,7.592359010514615e-07,6.119623264147799
12906,SP9,CTNNA3,-0.1625882,0.1625882,7.794758754658195e-12,11.108197321545317
12907,NR1H4,CTNNA3,0.026901351,0.026901351,0.0006116824920261636,3.2134739499832228
12909,PAX7,CTNNA3,-0.06791501,0.06791501,2.9223614083332767e-09,8.534266075896937
12910,NRF1,CTNNA3,0.0774067,0.0774067,2.1590889851536296e-08,7.665729458191566
12911,TEAD1,CTNNA3,-0.14250849,0.14250849,3.214295484670634e-08,7.492914201790687
12912,TFAP2D,CTNNA3,-0.06856684,0.06856684,0.0009182292308175083,3.0370488860628306
12915,FOS,CXCL2,0.0022964464,0.0022964464,2.398696048436915e-06,5.620024780314686
12919,SP1,CXCL2,0.0018220546,0.0018220546,1.9230564508397703e-05,4.716007966968815
12920,PRDM1,CXCL2,0.0016333401,0.0016333401,1.6720596615698176e-07,6.7767482303489865
12922,EBF1,CXCL2,0.02112517,0.02112517,3.998300177245772e-15,14.398124603807787
12923,CREB5,CXCL2,0.0038391321,0.0038391321,2.392629450886977e-11,10.621124555835339
12926,ZBTB7C,CXCL2,-0.005355708,0.005355708,1.053193214298688e-09,8.977491947706996
12929,E2F7,CXCL2,0.0007937436,0.0007937436,4.030973406182637e-11,10.394590067038274
12931,SP4,CXCL2,-0.001471579,0.001471579,4.163134057157162e-09,8.380579604163373
12933,YY1,CXCL2,-0.0009118668,0.0009118668,1.8966463907741038e-07,6.722013631077838
12934,FOSB,CXCL2,-0.0009005472,0.0009005472,0.0002030449049002835,3.692407903989529
12935,FOSL2,CXCL2,0.0007137692,0.0007137692,0.00018036027621974967,3.7438591082478068
12936,JUNB,CXCL2,-0.0007276689,0.0007276689,0.00021450599588350477,3.6685605638861256
12937,PAX2,CXCL2,0.0024807046,0.0024807046,0.00013295154673583328,3.876306605794393
12938,SP9,CXCL2,0.005197368,0.005197368,2.8798830576825437e-11,10.540625147113794
12939,NRF1,CXCL2,0.0006830193,0.0006830193,0.00023806198426706935,3.6233099508412208
12940,SP2,CXCL2,0.0004020952,0.0004020952,8.901925364267702e-07,6.050516051260256
12941,IRF3,CYP1B1,0.05670615,0.05670615,2.9088912105996752e-05,4.536272520595404
12942,AHR,CYP1B1,0.28597054,0.28597054,3.627545033882094e-15,14.440387187340924
12943,FOS,CYP1B1,0.17785308,0.17785308,8.490492069631568e-10,9.071067139328138
12944,FOXA2,CYP1B1,-0.039187487,0.039187487,0.0001257410434494199,3.900522940021739
12945,TFAP4,CYP1B1,-0.019405652,0.019405652,6.333227258409467e-05,4.198374927683659
12946,RFX6,CYP1B1,-0.020204727,0.020204727,1.1204157817625629e-06,5.950620782493842
12947,CTCF,CYP1B1,0.028551219,0.028551219,0.0002878685371042782,3.540805799202116
12948,MLX,CYP1B1,-0.02607176,0.02607176,5.186749314769731e-08,7.28510474175832
12949,POU2F2,CYP1B1,-0.05776871,0.05776871,3.295870370001374e-05,4.482029877891245
12950,FOSL1,CYP1B1,-0.03300255,0.03300255,3.2863144924271156e-08,7.483290877970285
12955,THRB,CYP1B1,-0.03744611,0.03744611,0.0005070275042526373,3.2949684812560918
12957,TWIST1,CYP1B1,0.29121292,0.29121292,7.848805645267208e-15,14.105196424927788
12960,IRF1,CYP1B1,0.10492863,0.10492863,1.2210420529898872e-08,7.913269378588325
12962,PRDM1,CYP1B1,0.043066956,0.043066956,7.167449055704809e-07,6.144635385218578
12964,MAZ,CYP1B1,0.030847378,0.030847378,0.0002454998246386169,3.609948813758969
12966,JUND,CYP1B1,-0.09502284,0.09502284,1.2821441652577864e-07,6.892063139672241
12967,SP8,CYP1B1,-0.10882899,0.10882899,2.405385374111986e-06,5.618815334074976
12968,STAT4,CYP1B1,-0.032050043,0.032050043,0.0004465379952454959,3.3501415817398033
12970,KLF6,CYP1B1,-0.13030694,0.13030694,2.8274781127210315e-07,6.54860074822789
12971,LHX1,CYP1B1,-0.15389788,0.15389788,6.369168024439732e-08,7.195917293880164
12973,SOX10,CYP1B1,0.018683773,0.018683773,2.206214000102319e-08,7.656352363810638
12975,MEF2C,CYP1B1,0.16393214,0.16393214,9.94431120389535e-08,7.00242529305309
12978,TFAP2B,CYP1B1,-0.1742184,0.1742184,3.124559036618114e-08,7.505211265192362
12979,KLF4,CYP1B1,-0.045782838,0.045782838,0.0005125650268743987,3.290251029742926
12980,WT1,CYP1B1,-0.03398602,0.03398602,4.527233252479192e-05,4.344167129172749
12983,HEYL,CYP1B1,-0.17928784,0.17928784,3.3297882963417496e-13,12.477583377500672
12989,HES5,CYP1B1,-0.19024718,0.19024718,2.706951446420082e-07,6.567519533938007
12990,JUNB,CYP1B1,-0.11939195,0.11939195,0.000799894171473354,3.0969674677397965
12992,SP9,CYP1B1,-0.08820717,0.08820717,0.00031765259455361194,3.4980475930417216
12993,NR1H4,CYP1B1,-0.01751175,0.01751175,0.0005932888712120356,3.2267337979907658
12996,RFX4,CYP1B1,-0.1174794,0.1174794,0.00012355081996758954,3.9081543679776622
12997,HNF4G,CYP1B1,-0.04972046,0.04972046,1.3355026296217858e-07,6.874355252510369
13001,ESR1,CYP1B1,0.087337,0.087337,5.977059904179009e-07,6.223512391493737
13002,NEUROG2,CYP1B1,-0.086008474,0.086008474,3.990834312580406e-09,8.39893630244042
13004,ONECUT3,CYP1B1,0.10263207,0.10263207,0.0005227412446561177,3.2817132324067573
13005,SP2,CYP1B1,-0.06701259,0.06701259,9.000625091376774e-13,12.04572732785973
13006,PRRX1,CYP7B1,-0.025243834,0.025243834,0.00017682501613606322,3.752456293614225
13010,FOS,CYP7B1,0.10060077,0.10060077,5.372911096058234e-08,7.269790345511851
13011,TFAP4,CYP7B1,0.015100159,0.015100159,2.2960696458278036e-11,10.639014942781047
13013,CTCF,CYP7B1,0.016917482,0.016917482,4.396847148807786e-05,4.356858631852018
13019,VAX1,CYP7B1,0.11219808,0.11219808,5.213992659770245e-12,11.282829584564606
13021,THRB,CYP7B1,-0.018938476,0.018938476,1.2536700302361854e-05,4.901816756093019
13024,LMX1A,CYP7B1,0.08358781,0.08358781,6.242873504005573e-11,10.2046154648555
13028,HES1,CYP7B1,-0.07323463,0.07323463,1.7368843383076904e-11,10.760229100900736
13029,IRF1,CYP7B1,-0.025339283,0.025339283,2.289047667138861e-07,6.640345163481058
13031,MAZ,CYP7B1,0.037345275,0.037345275,4.870222915780134e-12,11.312451160165729
13033,TFAP2A,CYP7B1,-0.03540906,0.03540906,0.0003451505360145345,3.461991447821166
13034,JUND,CYP7B1,-0.015811073,0.015811073,9.922563878435599e-05,4.003376096556572
13036,PROX1,CYP7B1,0.034307793,0.034307793,0.00024412427839563754,3.6123890274286397
13038,STAT4,CYP7B1,0.029122816,0.029122816,1.020749885670437e-11,10.991080660048317
13039,NR4A3,CYP7B1,-0.04618897,0.04618897,1.1580242472334633e-07,6.936282347059836
13040,KLF16,CYP7B1,0.010802306,0.010802306,7.639520503145652e-08,7.116933899195646
13041,PHOX2A,CYP7B1,0.006820622,0.006820622,0.00027166500302348466,3.5659663055377204
13043,AR,CYP7B1,0.035149146,0.035149146,5.04648627935886e-05,4.297010903190852
13046,SP4,CYP7B1,0.016056407,0.016056407,3.0275838897819494e-06,5.518903814373306
13047,MITF,CYP7B1,0.08511688,0.08511688,2.15896698317124e-12,11.66575399922954
13049,HOXD3,CYP7B1,0.020207798,0.020207798,2.275672767527301e-05,4.642890187564532
13050,TFAP2B,CYP7B1,0.05030974,0.05030974,7.13002435946808e-08,7.146908986394348
13051,WT1,CYP7B1,0.017382372,0.017382372,3.0352415911875445e-07,6.517806735381516
13052,TP63,CYP7B1,-0.031851977,0.031851977,4.7161110612225434e-07,6.326415976115505
13059,SHOX2,CYP7B1,0.07817797,0.07817797,1.0616100490116962e-17,16.97403497916993
13061,SP9,CYP7B1,-0.015782606,0.015782606,8.544155561193459e-05,4.068330853158111
13064,RFX4,CYP7B1,-0.032619104,0.032619104,0.0009408907218559681,3.0264608140338005
13067,NRF1,CYP7B1,0.024517972,0.024517972,0.0003016017413191072,3.5205661553649414
13069,PAX7,CYP7B1,-0.05301192,0.05301192,1.1315322232591205e-07,6.946333073892761
13070,LMX1B,CYP7B1,-0.016456496,0.016456496,0.0009073194084944788,3.0422397990181236
13071,TFAP2D,CYP7B1,0.025861666,0.025861666,7.083448729200049e-05,4.149755245220871
13072,MEIS2,CYP7B1,-0.120779485,0.120779485,8.891588921703071e-11,10.051020623926581
13073,SP2,CYP7B1,0.007818368,0.007818368,7.334047116903068e-05,4.134656304281978
13074,PRRX1,CYYR1,0.013183621,0.013183621,4.7356968222174106e-05,4.324616108787799
13075,LHX2,CYYR1,0.06315272,0.06315272,7.375028078904753e-13,12.132236321859606
13080,CTCF,CYYR1,0.03201395,0.03201395,3.895160624458852e-05,4.409474628651799
13082,RUNX1,CYYR1,0.01981362,0.01981362,0.00014901839465325688,3.826760119484853
13087,VAX1,CYYR1,0.027793422,0.027793422,2.8991423567419434e-05,4.537730458936285
13088,LHX9,CYYR1,0.0117385015,0.0117385015,8.52007090409937e-06,5.0695567910160495
13089,THRB,CYYR1,-0.052632317,0.052632317,2.0261852315626005e-12,11.693320854450416
13090,LMX1A,CYYR1,0.030051198,0.030051198,5.938563306680052e-06,5.226318609471601
13094,SP3,CYYR1,0.017128948,0.017128948,1.8309103466646307e-06,5.737332921073563
13096,EBF1,CYYR1,-0.02849009,0.02849009,4.914227846174024e-05,4.308544711502229
13098,MAZ,CYYR1,0.008521445,0.008521445,0.00044295879271165844,3.3536366731681913
13099,SP8,CYYR1,-0.013632809,0.013632809,1.0091850684528366e-05,4.9960291837752635
13101,KLF16,CYYR1,0.0028758566,0.0028758566,1.626666465103412e-05,4.788701486531182
13102,KLF6,CYYR1,-0.014710557,0.014710557,0.00014785892345911674,3.8301524601665493
13103,LHX1,CYYR1,-0.020623758,0.020623758,1.7244675071231987e-05,4.763344984311981
13108,ARNTL2,CYYR1,-0.030459328,0.030459328,2.4325344338656628e-08,7.613941003338335
13109,ELK4,CYYR1,0.005752454,0.005752454,5.481863992149381e-05,4.261071743731172
13110,SP4,CYYR1,0.03804196,0.03804196,2.1978838071336563e-09,8.657995270627051
13111,MITF,CYYR1,0.057139434,0.057139434,1.8770357813670172e-10,9.726527448475013
13112,SOX14,CYYR1,0.042145252,0.042145252,5.1028466416708016e-06,5.292187483534697
13114,KLF4,CYYR1,-0.007992977,0.007992977,0.0003863292583157814,3.41304239968869
13116,YY1,CYYR1,-0.013810037,0.013810037,8.568269408860354e-07,6.067106886604075
13118,PAX2,CYYR1,0.021549985,0.021549985,2.0161592412137147e-05,4.695475169225908
13120,SHOX2,CYYR1,0.019071406,0.019071406,6.3913225909557695e-09,8.194409261635249
13127,DLX5,CYYR1,0.04397744,0.04397744,1.9231725346261825e-07,6.715981751916053
13128,NRF1,CYYR1,0.05905721,0.05905721,2.2100347881160865e-08,7.6556008900398025
13129,PAX7,CYYR1,-0.0260188,0.0260188,5.5698257697613155e-05,4.254158389819935
13131,PAX3,CYYR1,0.03368908,0.03368908,5.771784397719023e-06,5.2386899001408676
13132,LMX1B,CYYR1,-0.027827797,0.027827797,1.608280756308646e-07,6.793638134522709
13133,TEAD1,CYYR1,-0.03169769,0.03169769,0.000282678115427254,3.548707812724064
13134,SP2,CYYR1,0.008003835,0.008003835,3.3817581292274184e-07,6.470857457323207
13135,HOXB9,DACH2,-0.012455813,0.012455813,0.0005304141431893582,3.2753849042352527
13137,SP1,DACH2,-0.031138612,0.031138612,3.488943230207618e-10,9.457306097048923
13138,LHX9,DACH2,0.033212025,0.033212025,5.243424570931028e-08,7.280384975140149
13139,FOXG1,DACH2,-0.029161049,0.029161049,7.003829309540553e-05,4.15466444665883
13141,LHX8,DACH2,0.008261538,0.008261538,4.810262801227637e-06,5.317831195974359
13142,SP3,DACH2,-0.033833615,0.033833615,1.6239644855693817e-11,10.78942347256399
13143,IRF1,DACH2,-0.03509005,0.03509005,2.3175183330764575e-13,12.634976821618222
13145,ZBTB7C,DACH2,-0.06879811,0.06879811,6.832314884988424e-09,8.165432126267888
13147,PHOX2A,DACH2,-0.006149984,0.006149984,1.912771060013172e-06,5.7183370076637505
13150,AR,DACH2,0.05942213,0.05942213,2.7247079483900225e-11,10.56468004135063
13153,YY1,DACH2,-0.009628996,0.009628996,9.058475283649374e-06,5.042944896321301
13154,HEYL,DACH2,-0.033887897,0.033887897,4.194920933372186e-05,4.377276220419016
13156,JUNB,DACH2,-0.02007987,0.02007987,0.0001514641425516132,3.819690169373919
13157,SOX9,DACH2,-0.068765126,0.068765126,3.56460252131263e-12,11.447988890054635
13160,SOX4,DACH2,0.031330463,0.031330463,0.00023685014506625007,3.625526344938758
13164,FOS,DACH2,0.08602235,0.08602235,4.415167054431118e-12,11.355052859596025
13166,CTCF,DACH2,0.03320167,0.03320167,1.7150185972637415e-10,9.765731166207082
13167,RUNX1,DACH2,-0.014037347,0.014037347,0.00022387763941065781,3.649989280987794
13168,MLX,DACH2,0.0044771964,0.0044771964,5.293485931899306e-05,4.2762582367747
13169,HNF4A,DACH2,0.014329314,0.014329314,6.38999999888904e-10,9.194499141917106
13170,EOMES,DACH2,0.08255769,0.08255769,2.92000465950769e-11,10.534616455538957
13173,HES1,DACH2,0.057616163,0.057616163,1.9860440514665426e-11,10.70201112286145
13174,TFAP2A,DACH2,0.03165736,0.03165736,8.708375442759311e-07,6.060062855560691
13176,KLF6,DACH2,-0.033322286,0.033322286,2.6785916470839494e-07,6.5720934898018815
13177,SOX10,DACH2,0.005973919,0.005973919,1.0205591980947604e-10,9.99116179872818
13179,TBX15,DACH2,0.028913263,0.028913263,4.7408495619059395e-07,6.324143825628251
13180,WT1,DACH2,0.007139161,0.007139161,4.553702992111486e-05,4.341635298950019
13181,FOXP2,DACH2,0.080546536,0.080546536,5.932309499220804e-13,12.226776199130947
13182,PPARG,DACH2,-0.005709316,0.005709316,0.0002811578409458272,3.5510498003565276
13183,POU6F2,DACH2,0.014624811,0.014624811,0.00017367783468322915,3.7602556040572477
13184,NFYC,DACH2,0.049544122,0.049544122,7.403046765541464e-09,8.130589507141849
13186,NR5A2,DACH2,-0.017423194,0.017423194,1.215168619240689e-09,8.915363454308682
13189,CREB5,DACH2,-0.03861254,0.03861254,1.180104380993796e-07,6.928079577367828
13190,JUND,DACH2,-0.02525844,0.02525844,4.478136682525575e-09,8.348902654937266
13191,SP8,DACH2,-0.019272769,0.019272769,2.2433759694932148e-08,7.649097936495831
13193,MEIS1,DACH2,0.059115298,0.059115298,0.00042338922972975766,3.373260193856587
13194,TFAP2B,DACH2,0.026771858,0.026771858,5.133927387886266e-06,5.289550278099971
13197,KLF11,DACH2,0.017121658,0.017121658,3.031778905591164e-08,7.518302473087086
13198,SHOX2,DACH2,0.008385365,0.008385365,0.00043304793227719207,3.3634640307334966
13200,NEUROD1,DACH2,0.03415356,0.03415356,7.157072837341259e-07,6.145264562960094
13202,RFX4,DACH2,0.0708977,0.0708977,6.395178889216037e-10,9.194147302707956
13204,NEUROG2,DACH2,0.013931914,0.013931914,1.4520801195053107e-06,5.838009420482275
13205,TEAD1,DACH2,0.024284113,0.024284113,3.630975259887612e-05,4.439976710197793
13206,IRF3,DACH2,0.026531337,0.026531337,1.3978582311133368e-08,7.854536871914531
13208,VAX1,DACH2,0.07423512,0.07423512,2.5357476485083123e-11,10.595893968579526
13209,PRDM1,DACH2,0.021384737,0.021384737,3.181045587659458e-09,8.49743010696083
13210,EBF1,DACH2,0.056291956,0.056291956,7.564041552840696e-07,6.12124609403643
13212,MAZ,DACH2,-0.010990683,0.010990683,0.000970499800149308,3.0130045497079334
13215,MEF2C,DACH2,0.07800749,0.07800749,2.530326060513986e-15,14.596823511568122
13216,SOX15,DACH2,-0.006600558,0.006600558,1.8736628994744483e-09,8.727308542619628
13217,KLF4,DACH2,0.013184943,0.013184943,1.9961563256056674e-07,6.6998054506791815
13219,FOSB,DACH2,-0.02675252,0.02675252,3.3146868042868394e-08,7.479557500621446
13220,HES5,DACH2,-0.06543654,0.06543654,2.8914659016931912e-08,7.538881924852279
13221,PAX2,DACH2,-0.048843935,0.048843935,1.7752497052232685e-09,8.750740550792958
13222,SP9,DACH2,-0.043469243,0.043469243,3.379360100369064e-13,12.471165527884594
13225,ESR1,DACH2,0.016901787,0.016901787,0.00021698089539101448,3.6635785029787353
13226,TBX18,DACH2,0.028824506,0.028824506,1.1014181862707072e-10,9.95804775686163
13229,FEV,DCC,0.0037607676,0.0037607676,3.223691651489845e-05,4.491646505471397
13232,LHX9,DCC,0.19185169,0.19185169,2.313401188849125e-11,10.635749045571487
13235,LHX8,DCC,0.02379922,0.02379922,7.915265237392504e-06,5.101534527522291
13236,SP3,DCC,-0.030464461,0.030464461,0.0002228996099587963,3.6518906914699225
13237,IRF1,DCC,0.020098688,0.020098688,0.0002373872141390994,3.624542676191759
13238,ZBTB7C,DCC,-0.1195921,0.1195921,3.7494701209963956e-08,7.4260301028822076
13240,PHOX2A,DCC,0.03953953,0.03953953,4.5964805132840415e-10,9.337574576728857
13242,AR,DCC,0.10364874,0.10364874,5.093242476459702e-09,8.29300564766405
13243,SOX13,DCC,0.030312045,0.030312045,0.00010886633640115663,3.96310639182703
13244,SP4,DCC,-0.028177883,0.028177883,5.4534395703664337e-08,7.263329494924485
13245,SOX14,DCC,-0.09377823,0.09377823,2.851147883142237e-09,8.544980256150026
13248,FOSL2,DCC,-0.025888242,0.025888242,4.936080716888078e-05,4.306617747148949
13249,JUNB,DCC,-0.043246284,0.043246284,6.036752254842809e-05,4.219196646999345
13251,SOX4,DCC,0.14065854,0.14065854,7.895504818030726e-08,7.102620097108993
13255,MEIS2,DCC,-0.07764904,0.07764904,4.528896881777895e-05,4.344007567633377
13256,PRRX1,DCC,-0.06913675,0.06913675,2.371924871977045e-07,6.624899070873763
13257,RFX6,DCC,0.008757207,0.008757207,1.2517137594345862e-05,4.902494973770014
13259,FOXA2,DCC,-0.049808856,0.049808856,2.529947950891345e-07,6.596888413556672
13260,CTCF,DCC,0.032234732,0.032234732,5.537813840267457e-10,9.256661647634049
13262,RUNX1,DCC,-0.04313907,0.04313907,3.02547150983611e-07,6.519206932362763
13264,EOMES,DCC,0.035850488,0.035850488,4.036602377398942e-05,4.39398402834702
13265,HES1,DCC,-0.08151568,0.08151568,3.269078572573149e-07,6.48557464099049
13268,STAT4,DCC,0.058862206,0.058862206,1.4795254948984127e-10,9.82987754675999
13270,ELK4,DCC,0.018099545,0.018099545,1.8135046639075643e-05,4.741481323178824
13271,WT1,DCC,0.033314977,0.033314977,9.103100125077898e-10,9.040810680433733
13272,ONECUT2,DCC,0.062025163,0.062025163,0.0003265819910794948,3.486007767518642
13273,DLX5,DCC,-0.07266197,0.07266197,4.577509992205329e-06,5.339370699007719
13274,MYOG,DCC,-0.03590737,0.03590737,0.0005711284493167309,3.24326620601709
13275,ELF3,DCC,-0.0317652,0.0317652,1.106339785138186e-06,5.956111469643018
13276,TFAP4,DCC,0.012390943,0.012390943,3.951909553659226e-06,5.403193003557133
13277,POU2F2,DCC,0.106519185,0.106519185,2.6365174552468076e-06,5.578969349046238
13278,LMX1A,DCC,-0.18108708,0.18108708,1.1847677037838697e-13,12.926366792990917
13279,ELF4,DCC,-0.012093902,0.012093902,5.9370974864204236e-05,4.226425819952692
13280,POU3F2,DCC,0.0831074,0.0831074,3.834245331673392e-06,5.416320102521265
13281,CREB5,DCC,-0.14234371,0.14234371,2.0411205399239158e-10,9.690131346936063
13282,JUND,DCC,0.023612125,0.023612125,6.1215925293408785e-06,5.213135581656068
13284,ELF2,DCC,-0.040761314,0.040761314,2.512311329316605e-07,6.599926543188708
13286,TFAP2B,DCC,0.05041265,0.05041265,1.7752605363213171e-09,8.750737901097114
13287,ELK3,DCC,0.03621079,0.03621079,1.0990684094253226e-06,5.958975274900174
13289,ERG,DCC,-0.02786015,0.02786015,1.122824856643241e-06,5.949687981695321
13292,SHOX2,DCC,0.025648445,0.025648445,9.639364145002984e-06,5.0159516131328825
13293,BCL11B,DCC,0.1490452,0.1490452,4.791992522372301e-05,4.319483868309685
13295,NEUROD1,DCC,0.101476066,0.101476066,6.102668952934888e-09,8.214480188262824
13297,ONECUT1,DCC,0.06306233,0.06306233,2.248952793084268e-06,5.648019660579566
13299,NEUROG2,DCC,0.023549234,0.023549234,3.630236233621713e-05,4.440065112809576
13303,IRF3,DCC,-0.030700954,0.030700954,1.016387464096809e-05,4.99294070008286
13305,AHR,DCC,0.06828939,0.06828939,3.5729743753582123e-09,8.446970098457632
13306,ETV5,DCC,-0.051125962,0.051125962,9.743758269535313e-05,4.011273498880858
13308,PRDM1,DCC,0.010735714,0.010735714,0.0002317445909920863,3.6349903936654666
13309,EBF1,DCC,0.22628604,0.22628604,2.7376774620818334e-13,12.562617719346386
13311,NR4A3,DCC,-0.06560507,0.06560507,2.959244841592613e-10,9.528819100755692
13312,MECOM,DCC,0.054070998,0.054070998,3.8130169122061364e-09,8.418731268457902
13313,MEF2C,DCC,0.2005821,0.2005821,7.86200200000699e-12,11.104466850036168
